position,LB
minutes,180.0
passes_completed,59.0
passes,74.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,31.0
passes_short,36.0
passes_completed_medium,21.0
passes_medium,24.0
passes_completed_long,6.0
passes_long,10.0
passes_total_distance,977.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,11.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,3.0
carry_progressive_distance,131.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,10.0
interceptions,3.0
blocks,5.0
tackles_won,8.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,31.0
pressure_regains,7.0
clearances,12.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
