position,LM
minutes,71
passes_completed,37
passes,49
dribbles_completed,0
dribbles,0
passes_completed_short,19
passes_short,21
passes_completed_medium,15
passes_medium,17
passes_completed_long,1
passes_long,5
passes_total_distance,527
passes_free_kicks,0
through_balls,0
passes_pressure,7
passes_switches,1
crosses,4
corner_kicks,0
passes_intercepted,1
passes_blocked,4
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,6
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,6
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,65
assisted_shots,5
fouled,0
pens_won,0
tackles,4
interceptions,0
blocks,2
tackles_won,3
dribble_tackles,1
dribbles_vs,2
pressures,20
pressure_regains,8
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
