position,AM
minutes,71
passes_completed,22
passes,26
dribbles_completed,1
dribbles,1
passes_completed_short,14
passes_short,14
passes_completed_medium,6
passes_medium,9
passes_completed_long,0
passes_long,0
passes_total_distance,275
passes_free_kicks,1
through_balls,0
passes_pressure,6
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,66
assisted_shots,0
fouled,1
pens_won,0
tackles,4
interceptions,1
blocks,4
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,20
pressure_regains,9
clearances,0
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,7
pens_conceded,0
fouls,2
cards_yellow_red,0
