position,LM
minutes,2513.0
passes_completed,1161.0
passes,1506.0
dribbles_completed,11.0
dribbles,17.0
passes_completed_short,386.0
passes_short,442.0
passes_completed_medium,529.0
passes_medium,605.0
passes_completed_long,227.0
passes_long,423.0
passes_total_distance,24844.0
passes_free_kicks,137.0
through_balls,1.0
passes_pressure,241.0
passes_switches,107.0
crosses,35.0
corner_kicks,99.0
passes_intercepted,21.0
passes_blocked,21.0
dispossessed,11.0
goals,3.0
assists,1.0
pens_made,2.0
pens_att,2.0
shots_total,29.0
shots_on_target,7.0
sca,46.0
gca,3.0
xg,2.2000000000000006
crosses_into_penalty_area,0.0
passes_into_final_third,104.0
passes_into_penalty_area,9.0
progressive_passes,104.0
carry_progressive_distance,1967.0
assisted_shots,28.0
fouled,27.0
pens_won,0.0
tackles,60.0
interceptions,27.0
blocks,47.0
tackles_won,37.0
dribble_tackles,28.0
dribbles_vs,76.0
pressures,519.0
pressure_regains,135.0
clearances,66.0
errors,1.0
aerials_won,31.0
aerials_lost,21.0
ball_recoveries,331.0
pens_conceded,1.0
fouls,49.0
cards_yellow_red,0.0
