position,LW
minutes,314.0
passes_completed,103.0
passes,137.0
dribbles_completed,10.0
dribbles,19.0
passes_completed_short,48.0
passes_short,56.0
passes_completed_medium,44.0
passes_medium,56.0
passes_completed_long,5.0
passes_long,9.0
passes_total_distance,1640.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,28.0
passes_switches,2.0
crosses,12.0
corner_kicks,3.0
passes_intercepted,1.0
passes_blocked,9.0
dispossessed,6.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,4.0
sca,13.0
gca,3.0
xg,1.1
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,858.0
assisted_shots,6.0
fouled,8.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,3.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,88.0
pressure_regains,26.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,14.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
