position,WB
minutes,534.0
passes_completed,257.0
passes,320.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,122.0
passes_short,138.0
passes_completed_medium,100.0
passes_medium,118.0
passes_completed_long,33.0
passes_long,46.0
passes_total_distance,4764.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,53.0
passes_switches,12.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,12.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,9.0
gca,1.0
xg,0.0
crosses_into_penalty_area,7.0
passes_into_final_third,10.0
passes_into_penalty_area,10.0
progressive_passes,24.0
carry_progressive_distance,799.0
assisted_shots,5.0
fouled,7.0
pens_won,0.0
tackles,15.0
interceptions,4.0
blocks,10.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,13.0
pressures,117.0
pressure_regains,25.0
clearances,12.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,38.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
