position,DM
minutes,2076.0
passes_completed,1064.0
passes,1231.0
dribbles_completed,8.0
dribbles,9.0
passes_completed_short,330.0
passes_short,370.0
passes_completed_medium,514.0
passes_medium,564.0
passes_completed_long,207.0
passes_long,268.0
passes_total_distance,22675.0
passes_free_kicks,10.0
through_balls,3.0
passes_pressure,238.0
passes_switches,45.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,21.0
dispossessed,15.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,2.0
sca,28.0
gca,3.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,109.0
passes_into_penalty_area,13.0
progressive_passes,98.0
carry_progressive_distance,1717.0
assisted_shots,13.0
fouled,7.0
pens_won,0.0
tackles,68.0
interceptions,31.0
blocks,32.0
tackles_won,36.0
dribble_tackles,20.0
dribbles_vs,62.0
pressures,372.0
pressure_regains,121.0
clearances,40.0
errors,3.0
aerials_won,14.0
aerials_lost,19.0
ball_recoveries,234.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
