position,CM,RM
minutes,60
passes_completed,21
passes,33
dribbles_completed,3
dribbles,6
passes_completed_short,11
passes_short,15
passes_completed_medium,7
passes_medium,8
passes_completed_long,3
passes_long,9
passes_total_distance,354
passes_free_kicks,1
through_balls,0
passes_pressure,2
passes_switches,3
crosses,3
corner_kicks,7
passes_intercepted,0
passes_blocked,2
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,4
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,103
assisted_shots,2
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,1
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,18
pressure_regains,8
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
