position,CB,WB
minutes,90
passes_completed,51
passes,61
dribbles_completed,0
dribbles,1
passes_completed_short,29
passes_short,34
passes_completed_medium,14
passes_medium,18
passes_completed_long,7
passes_long,7
passes_total_distance,885
passes_free_kicks,0
through_balls,0
passes_pressure,10
passes_switches,2
crosses,1
corner_kicks,0
passes_intercepted,3
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,0
sca,4
gca,1
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,7
carry_progressive_distance,149
assisted_shots,1
fouled,1
pens_won,0
tackles,2
interceptions,2
blocks,5
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,7
pressure_regains,1
clearances,7
errors,0
aerials_won,6
aerials_lost,6
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
