position,RM
minutes,85
passes_completed,18
passes,25
dribbles_completed,5
dribbles,5
passes_completed_short,8
passes_short,11
passes_completed_medium,5
passes_medium,6
passes_completed_long,5
passes_long,7
passes_total_distance,383
passes_free_kicks,0
through_balls,0
passes_pressure,2
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,2
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,2
sca,4
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,65
assisted_shots,1
fouled,3
pens_won,0
tackles,4
interceptions,0
blocks,1
tackles_won,3
dribble_tackles,0
dribbles_vs,0
pressures,23
pressure_regains,6
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,2
cards_yellow_red,0
