position,CB
minutes,556.0
passes_completed,292.0
passes,345.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,59.0
passes_short,64.0
passes_completed_medium,177.0
passes_medium,189.0
passes_completed_long,51.0
passes_long,84.0
passes_total_distance,6396.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,33.0
passes_switches,6.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,0.0
progressive_passes,21.0
carry_progressive_distance,1084.0
assisted_shots,0.0
fouled,7.0
pens_won,0.0
tackles,23.0
interceptions,16.0
blocks,9.0
tackles_won,13.0
dribble_tackles,6.0
dribbles_vs,14.0
pressures,81.0
pressure_regains,27.0
clearances,28.0
errors,1.0
aerials_won,9.0
aerials_lost,6.0
ball_recoveries,53.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
