position,RW
minutes,392.0
passes_completed,116.0
passes,157.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,55.0
passes_short,69.0
passes_completed_medium,44.0
passes_medium,57.0
passes_completed_long,13.0
passes_long,22.0
passes_total_distance,2026.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,17.0
passes_switches,6.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,6.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,6.0
sca,11.0
gca,4.0
xg,1.0
crosses_into_penalty_area,0.0
passes_into_final_third,18.0
passes_into_penalty_area,2.0
progressive_passes,18.0
carry_progressive_distance,405.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,3.0
blocks,5.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,64.0
pressure_regains,18.0
clearances,0.0
errors,0.0
aerials_won,4.0
aerials_lost,3.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
