position,RW
minutes,2164.0
passes_completed,819.0
passes,1006.0
dribbles_completed,39.0
dribbles,79.0
passes_completed_short,416.0
passes_short,495.0
passes_completed_medium,334.0
passes_medium,381.0
passes_completed_long,60.0
passes_long,104.0
passes_total_distance,13641.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,168.0
passes_switches,20.0
crosses,29.0
corner_kicks,13.0
passes_intercepted,19.0
passes_blocked,28.0
dispossessed,40.0
goals,7.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,76.0
shots_on_target,23.0
sca,79.0
gca,7.0
xg,9.000000000000002
crosses_into_penalty_area,7.0
passes_into_final_third,42.0
passes_into_penalty_area,47.0
progressive_passes,118.0
carry_progressive_distance,3580.0
assisted_shots,33.0
fouled,26.0
pens_won,0.0
tackles,27.0
interceptions,20.0
blocks,23.0
tackles_won,15.0
dribble_tackles,4.0
dribbles_vs,20.0
pressures,363.0
pressure_regains,101.0
clearances,5.0
errors,1.0
aerials_won,9.0
aerials_lost,19.0
ball_recoveries,155.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
