position,RM
minutes,466.0
passes_completed,99.0
passes,158.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,50.0
passes_short,63.0
passes_completed_medium,29.0
passes_medium,50.0
passes_completed_long,18.0
passes_long,38.0
passes_total_distance,1859.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,48.0
passes_switches,8.0
crosses,8.0
corner_kicks,1.0
passes_intercepted,2.0
passes_blocked,8.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,18.0
passes_into_penalty_area,1.0
progressive_passes,18.0
carry_progressive_distance,550.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,15.0
interceptions,9.0
blocks,7.0
tackles_won,10.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,109.0
pressure_regains,34.0
clearances,3.0
errors,1.0
aerials_won,15.0
aerials_lost,16.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
