position,GK
minutes,3239.0
passes_completed,796.0
passes,1357.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,55.0
passes_short,57.0
passes_completed_medium,257.0
passes_medium,266.0
passes_completed_long,483.0
passes_long,1030.0
passes_total_distance,32125.0
passes_free_kicks,111.0
through_balls,0.0
passes_pressure,121.0
passes_switches,77.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,7.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,7.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,1936.0
assisted_shots,0.0
fouled,12.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,4.0
pressure_regains,0.0
clearances,3.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,194.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
