position,FW
minutes,324.0
passes_completed,78.0
passes,92.0
dribbles_completed,12.0
dribbles,20.0
passes_completed_short,49.0
passes_short,53.0
passes_completed_medium,25.0
passes_medium,28.0
passes_completed_long,2.0
passes_long,6.0
passes_total_distance,1125.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,2.0
crosses,5.0
corner_kicks,1.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,2.0
sca,6.0
gca,0.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,935.0
assisted_shots,1.0
fouled,9.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,1.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,50.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,3.0
aerials_lost,11.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
