position,CM
minutes,1597.0
passes_completed,347.0
passes,465.0
dribbles_completed,22.0
dribbles,32.0
passes_completed_short,202.0
passes_short,238.0
passes_completed_medium,115.0
passes_medium,152.0
passes_completed_long,22.0
passes_long,48.0
passes_total_distance,5273.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,107.0
passes_switches,9.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,25.0
dispossessed,37.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,36.0
shots_on_target,5.0
sca,33.0
gca,6.0
xg,2.5000000000000004
crosses_into_penalty_area,4.0
passes_into_final_third,14.0
passes_into_penalty_area,10.0
progressive_passes,33.0
carry_progressive_distance,1915.0
assisted_shots,16.0
fouled,29.0
pens_won,0.0
tackles,25.0
interceptions,14.0
blocks,34.0
tackles_won,14.0
dribble_tackles,8.0
dribbles_vs,31.0
pressures,313.0
pressure_regains,66.0
clearances,11.0
errors,0.0
aerials_won,5.0
aerials_lost,11.0
ball_recoveries,95.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
