position,RW
minutes,2561.0
passes_completed,1160.0
passes,1614.0
dribbles_completed,53.0
dribbles,94.0
passes_completed_short,622.0
passes_short,715.0
passes_completed_medium,370.0
passes_medium,509.0
passes_completed_long,147.0
passes_long,327.0
passes_total_distance,20339.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,262.0
passes_switches,102.0
crosses,170.0
corner_kicks,97.0
passes_intercepted,28.0
passes_blocked,67.0
dispossessed,30.0
goals,0.0
assists,8.0
pens_made,0.0
pens_att,0.0
shots_total,75.0
shots_on_target,25.0
sca,128.0
gca,13.0
xg,3.3
crosses_into_penalty_area,37.0
passes_into_final_third,60.0
passes_into_penalty_area,74.0
progressive_passes,114.0
carry_progressive_distance,6315.0
assisted_shots,71.0
fouled,29.0
pens_won,0.0
tackles,20.0
interceptions,17.0
blocks,33.0
tackles_won,13.0
dribble_tackles,12.0
dribbles_vs,43.0
pressures,385.0
pressure_regains,94.0
clearances,10.0
errors,0.0
aerials_won,1.0
aerials_lost,7.0
ball_recoveries,153.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
