position,LB
minutes,2983.0
passes_completed,1246.0
passes,1762.0
dribbles_completed,11.0
dribbles,21.0
passes_completed_short,492.0
passes_short,577.0
passes_completed_medium,566.0
passes_medium,707.0
passes_completed_long,176.0
passes_long,424.0
passes_total_distance,24461.0
passes_free_kicks,57.0
through_balls,2.0
passes_pressure,230.0
passes_switches,79.0
crosses,107.0
corner_kicks,92.0
passes_intercepted,26.0
passes_blocked,69.0
dispossessed,9.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,6.0
sca,91.0
gca,8.0
xg,1.7
crosses_into_penalty_area,21.0
passes_into_final_third,57.0
passes_into_penalty_area,44.0
progressive_passes,96.0
carry_progressive_distance,2996.0
assisted_shots,65.0
fouled,35.0
pens_won,1.0
tackles,75.0
interceptions,18.0
blocks,76.0
tackles_won,40.0
dribble_tackles,33.0
dribbles_vs,68.0
pressures,487.0
pressure_regains,144.0
clearances,85.0
errors,1.0
aerials_won,32.0
aerials_lost,31.0
ball_recoveries,320.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,0.0
