position,AM
minutes,187.0
passes_completed,85.0
passes,114.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,52.0
passes_short,62.0
passes_completed_medium,23.0
passes_medium,33.0
passes_completed_long,7.0
passes_long,14.0
passes_total_distance,1290.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,17.0
passes_switches,2.0
crosses,8.0
corner_kicks,5.0
passes_intercepted,5.0
passes_blocked,4.0
dispossessed,10.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,7.0
passes_into_penalty_area,3.0
progressive_passes,5.0
carry_progressive_distance,313.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,5.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,8.0
pressures,65.0
pressure_regains,15.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,7.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
