position,DM
minutes,16
passes_completed,10
passes,18
dribbles_completed,2
dribbles,2
passes_completed_short,6
passes_short,10
passes_completed_medium,4
passes_medium,7
passes_completed_long,0
passes_long,0
passes_total_distance,144
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,75
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,0
pressure_regains,0
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
