position,RB
minutes,90
passes_completed,52
passes,62
dribbles_completed,0
dribbles,0
passes_completed_short,32
passes_short,35
passes_completed_medium,15
passes_medium,19
passes_completed_long,5
passes_long,6
passes_total_distance,837
passes_free_kicks,0
through_balls,0
passes_pressure,10
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,4
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,2
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,5
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,112
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,3
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,18
pressure_regains,7
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,12
pens_conceded,0
fouls,3
cards_yellow_red,0
