position,DM
minutes,535.0
passes_completed,311.0
passes,377.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,87.0
passes_short,103.0
passes_completed_medium,172.0
passes_medium,191.0
passes_completed_long,48.0
passes_long,75.0
passes_total_distance,6399.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,55.0
passes_switches,11.0
crosses,1.0
corner_kicks,8.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,4.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,2.0
sca,15.0
gca,1.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,41.0
passes_into_penalty_area,1.0
progressive_passes,33.0
carry_progressive_distance,652.0
assisted_shots,8.0
fouled,3.0
pens_won,0.0
tackles,15.0
interceptions,10.0
blocks,7.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,11.0
pressures,122.0
pressure_regains,36.0
clearances,10.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,63.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
