position,WB
minutes,1867.0
passes_completed,695.0
passes,972.0
dribbles_completed,56.0
dribbles,73.0
passes_completed_short,277.0
passes_short,319.0
passes_completed_medium,290.0
passes_medium,378.0
passes_completed_long,118.0
passes_long,243.0
passes_total_distance,14251.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,141.0
passes_switches,76.0
crosses,65.0
corner_kicks,3.0
passes_intercepted,14.0
passes_blocked,31.0
dispossessed,39.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,6.0
sca,51.0
gca,7.0
xg,0.6
crosses_into_penalty_area,15.0
passes_into_final_third,51.0
passes_into_penalty_area,28.0
progressive_passes,79.0
carry_progressive_distance,3697.0
assisted_shots,19.0
fouled,35.0
pens_won,1.0
tackles,52.0
interceptions,14.0
blocks,42.0
tackles_won,33.0
dribble_tackles,16.0
dribbles_vs,42.0
pressures,325.0
pressure_regains,110.0
clearances,41.0
errors,0.0
aerials_won,7.0
aerials_lost,17.0
ball_recoveries,175.0
pens_conceded,1.0
fouls,27.0
cards_yellow_red,1.0
