position,LB
minutes,686.0
passes_completed,167.0
passes,290.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,68.0
passes_short,92.0
passes_completed_medium,78.0
passes_medium,126.0
passes_completed_long,19.0
passes_long,58.0
passes_total_distance,3101.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,43.0
passes_switches,9.0
crosses,14.0
corner_kicks,5.0
passes_intercepted,5.0
passes_blocked,17.0
dispossessed,15.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,3.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,9.0
passes_into_penalty_area,5.0
progressive_passes,17.0
carry_progressive_distance,400.0
assisted_shots,2.0
fouled,13.0
pens_won,0.0
tackles,22.0
interceptions,7.0
blocks,18.0
tackles_won,4.0
dribble_tackles,6.0
dribbles_vs,13.0
pressures,121.0
pressure_regains,26.0
clearances,37.0
errors,0.0
aerials_won,22.0
aerials_lost,11.0
ball_recoveries,66.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
