position,RB
minutes,386.0
passes_completed,115.0
passes,169.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,44.0
passes_short,61.0
passes_completed_medium,49.0
passes_medium,67.0
passes_completed_long,20.0
passes_long,36.0
passes_total_distance,2390.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,21.0
passes_switches,7.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,8.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,1.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,12.0
carry_progressive_distance,284.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,15.0
interceptions,9.0
blocks,14.0
tackles_won,11.0
dribble_tackles,8.0
dribbles_vs,14.0
pressures,90.0
pressure_regains,26.0
clearances,16.0
errors,0.0
aerials_won,2.0
aerials_lost,10.0
ball_recoveries,39.0
pens_conceded,1.0
fouls,8.0
cards_yellow_red,0.0
