position,CM
minutes,850.0
passes_completed,237.0
passes,339.0
dribbles_completed,14.0
dribbles,21.0
passes_completed_short,99.0
passes_short,119.0
passes_completed_medium,101.0
passes_medium,132.0
passes_completed_long,28.0
passes_long,67.0
passes_total_distance,4250.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,88.0
passes_switches,6.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,19.0
dispossessed,14.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,0.0
sca,10.0
gca,1.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,22.0
passes_into_penalty_area,9.0
progressive_passes,50.0
carry_progressive_distance,549.0
assisted_shots,6.0
fouled,22.0
pens_won,0.0
tackles,22.0
interceptions,2.0
blocks,11.0
tackles_won,13.0
dribble_tackles,7.0
dribbles_vs,27.0
pressures,193.0
pressure_regains,51.0
clearances,19.0
errors,0.0
aerials_won,28.0
aerials_lost,31.0
ball_recoveries,74.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
