position,AM
minutes,90
passes_completed,51
passes,63
dribbles_completed,0
dribbles,0
passes_completed_short,26
passes_short,31
passes_completed_medium,19
passes_medium,24
passes_completed_long,6
passes_long,8
passes_total_distance,926
passes_free_kicks,2
through_balls,0
passes_pressure,18
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,6
passes_into_penalty_area,1
progressive_passes,6
carry_progressive_distance,143
assisted_shots,2
fouled,2
pens_won,0
tackles,1
interceptions,2
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,17
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,2
cards_yellow_red,0
