position,CM
minutes,1052.0
passes_completed,377.0
passes,425.0
dribbles_completed,18.0
dribbles,27.0
passes_completed_short,161.0
passes_short,172.0
passes_completed_medium,174.0
passes_medium,193.0
passes_completed_long,37.0
passes_long,46.0
passes_total_distance,6753.0
passes_free_kicks,9.0
through_balls,2.0
passes_pressure,64.0
passes_switches,4.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,9.0
dispossessed,19.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,17.0
gca,0.0
xg,0.8999999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,34.0
passes_into_penalty_area,3.0
progressive_passes,22.0
carry_progressive_distance,1094.0
assisted_shots,9.0
fouled,10.0
pens_won,0.0
tackles,21.0
interceptions,5.0
blocks,21.0
tackles_won,16.0
dribble_tackles,6.0
dribbles_vs,24.0
pressures,283.0
pressure_regains,75.0
clearances,10.0
errors,0.0
aerials_won,6.0
aerials_lost,15.0
ball_recoveries,86.0
pens_conceded,1.0
fouls,22.0
cards_yellow_red,0.0
