position,AM
minutes,1025.0
passes_completed,492.0
passes,595.0
dribbles_completed,30.0
dribbles,44.0
passes_completed_short,266.0
passes_short,293.0
passes_completed_medium,176.0
passes_medium,211.0
passes_completed_long,39.0
passes_long,67.0
passes_total_distance,7785.0
passes_free_kicks,19.0
through_balls,2.0
passes_pressure,104.0
passes_switches,10.0
crosses,16.0
corner_kicks,17.0
passes_intercepted,7.0
passes_blocked,12.0
dispossessed,22.0
goals,3.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,18.0
sca,61.0
gca,10.0
xg,2.5000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,47.0
passes_into_penalty_area,28.0
progressive_passes,69.0
carry_progressive_distance,2718.0
assisted_shots,31.0
fouled,12.0
pens_won,0.0
tackles,8.0
interceptions,2.0
blocks,14.0
tackles_won,6.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,182.0
pressure_regains,57.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,74.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
