position,AM
minutes,479.0
passes_completed,193.0
passes,250.0
dribbles_completed,16.0
dribbles,35.0
passes_completed_short,105.0
passes_short,126.0
passes_completed_medium,73.0
passes_medium,88.0
passes_completed_long,12.0
passes_long,27.0
passes_total_distance,3082.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,60.0
passes_switches,7.0
crosses,24.0
corner_kicks,3.0
passes_intercepted,6.0
passes_blocked,9.0
dispossessed,25.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,7.0
sca,21.0
gca,5.0
xg,1.9000000000000001
crosses_into_penalty_area,2.0
passes_into_final_third,10.0
passes_into_penalty_area,8.0
progressive_passes,20.0
carry_progressive_distance,1027.0
assisted_shots,2.0
fouled,16.0
pens_won,0.0
tackles,4.0
interceptions,2.0
blocks,6.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,113.0
pressure_regains,40.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,7.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
