position,LB
minutes,991.0
passes_completed,631.0
passes,752.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,279.0
passes_short,299.0
passes_completed_medium,270.0
passes_medium,303.0
passes_completed_long,73.0
passes_long,125.0
passes_total_distance,11594.0
passes_free_kicks,15.0
through_balls,0.0
passes_pressure,93.0
passes_switches,17.0
crosses,15.0
corner_kicks,3.0
passes_intercepted,10.0
passes_blocked,19.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,13.0
gca,1.0
xg,0.0
crosses_into_penalty_area,4.0
passes_into_final_third,51.0
passes_into_penalty_area,10.0
progressive_passes,68.0
carry_progressive_distance,1750.0
assisted_shots,6.0
fouled,15.0
pens_won,0.0
tackles,23.0
interceptions,6.0
blocks,14.0
tackles_won,10.0
dribble_tackles,7.0
dribbles_vs,16.0
pressures,87.0
pressure_regains,25.0
clearances,28.0
errors,1.0
aerials_won,6.0
aerials_lost,8.0
ball_recoveries,115.0
pens_conceded,1.0
fouls,12.0
cards_yellow_red,0.0
