position,LW
minutes,884.0
passes_completed,244.0
passes,326.0
dribbles_completed,27.0
dribbles,55.0
passes_completed_short,139.0
passes_short,155.0
passes_completed_medium,76.0
passes_medium,103.0
passes_completed_long,17.0
passes_long,41.0
passes_total_distance,3560.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,90.0
passes_switches,10.0
crosses,19.0
corner_kicks,10.0
passes_intercepted,7.0
passes_blocked,17.0
dispossessed,30.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,8.0
sca,31.0
gca,3.0
xg,1.8
crosses_into_penalty_area,2.0
passes_into_final_third,6.0
passes_into_penalty_area,6.0
progressive_passes,19.0
carry_progressive_distance,1896.0
assisted_shots,14.0
fouled,12.0
pens_won,0.0
tackles,17.0
interceptions,7.0
blocks,14.0
tackles_won,7.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,175.0
pressure_regains,45.0
clearances,6.0
errors,0.0
aerials_won,16.0
aerials_lost,22.0
ball_recoveries,56.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
