position,LM
minutes,479.0
passes_completed,202.0
passes,272.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,79.0
passes_short,89.0
passes_completed_medium,96.0
passes_medium,116.0
passes_completed_long,25.0
passes_long,61.0
passes_total_distance,3817.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,40.0
passes_switches,7.0
crosses,13.0
corner_kicks,17.0
passes_intercepted,5.0
passes_blocked,5.0
dispossessed,8.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,5.0
sca,20.0
gca,2.0
xg,1.6
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,8.0
progressive_passes,26.0
carry_progressive_distance,1008.0
assisted_shots,11.0
fouled,4.0
pens_won,1.0
tackles,6.0
interceptions,5.0
blocks,15.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,104.0
pressure_regains,24.0
clearances,6.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,52.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
