position,AM
minutes,90
passes_completed,23
passes,28
dribbles_completed,0
dribbles,1
passes_completed_short,12
passes_short,14
passes_completed_medium,7
passes_medium,8
passes_completed_long,3
passes_long,4
passes_total_distance,380
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,1
corner_kicks,1
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,195
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,5
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,26
pressure_regains,4
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
