position,CM
minutes,2088.0
passes_completed,789.0
passes,1025.0
dribbles_completed,17.0
dribbles,26.0
passes_completed_short,392.0
passes_short,464.0
passes_completed_medium,307.0
passes_medium,392.0
passes_completed_long,75.0
passes_long,129.0
passes_total_distance,13297.0
passes_free_kicks,7.0
through_balls,3.0
passes_pressure,185.0
passes_switches,22.0
crosses,35.0
corner_kicks,2.0
passes_intercepted,23.0
passes_blocked,28.0
dispossessed,24.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,51.0
shots_on_target,19.0
sca,58.0
gca,1.0
xg,3.600000000000001
crosses_into_penalty_area,9.0
passes_into_final_third,85.0
passes_into_penalty_area,30.0
progressive_passes,120.0
carry_progressive_distance,2341.0
assisted_shots,27.0
fouled,17.0
pens_won,0.0
tackles,45.0
interceptions,27.0
blocks,47.0
tackles_won,29.0
dribble_tackles,19.0
dribbles_vs,64.0
pressures,397.0
pressure_regains,142.0
clearances,29.0
errors,0.0
aerials_won,24.0
aerials_lost,50.0
ball_recoveries,223.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
