position,DM
minutes,1407.0
passes_completed,419.0
passes,513.0
dribbles_completed,10.0
dribbles,16.0
passes_completed_short,205.0
passes_short,238.0
passes_completed_medium,161.0
passes_medium,188.0
passes_completed_long,34.0
passes_long,53.0
passes_total_distance,6747.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,80.0
passes_switches,5.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,12.0
dispossessed,14.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,23.0
gca,2.0
xg,0.6000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,1.0
progressive_passes,31.0
carry_progressive_distance,996.0
assisted_shots,9.0
fouled,23.0
pens_won,0.0
tackles,69.0
interceptions,12.0
blocks,54.0
tackles_won,49.0
dribble_tackles,10.0
dribbles_vs,46.0
pressures,513.0
pressure_regains,146.0
clearances,24.0
errors,0.0
aerials_won,19.0
aerials_lost,5.0
ball_recoveries,187.0
pens_conceded,0.0
fouls,47.0
cards_yellow_red,0.0
