position,LM
minutes,230.0
passes_completed,46.0
passes,67.0
dribbles_completed,10.0
dribbles,22.0
passes_completed_short,26.0
passes_short,30.0
passes_completed_medium,15.0
passes_medium,21.0
passes_completed_long,4.0
passes_long,14.0
passes_total_distance,706.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,14.0
passes_switches,3.0
crosses,8.0
corner_kicks,3.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,9.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,3.0
gca,0.0
xg,0.2
crosses_into_penalty_area,2.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,2.0
carry_progressive_distance,345.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,3.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,48.0
pressure_regains,8.0
clearances,6.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,17.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
