position,AM
minutes,308.0
passes_completed,143.0
passes,181.0
dribbles_completed,12.0
dribbles,22.0
passes_completed_short,65.0
passes_short,77.0
passes_completed_medium,59.0
passes_medium,70.0
passes_completed_long,16.0
passes_long,26.0
passes_total_distance,2527.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,43.0
passes_switches,7.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,5.0
dispossessed,9.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,8.0
gca,1.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,17.0
carry_progressive_distance,477.0
assisted_shots,4.0
fouled,6.0
pens_won,0.0
tackles,10.0
interceptions,4.0
blocks,2.0
tackles_won,7.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,53.0
pressure_regains,16.0
clearances,2.0
errors,0.0
aerials_won,7.0
aerials_lost,6.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
