position,RM
minutes,90
passes_completed,54
passes,58
dribbles_completed,3
dribbles,4
passes_completed_short,26
passes_short,28
passes_completed_medium,22
passes_medium,23
passes_completed_long,5
passes_long,5
passes_total_distance,916
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,6
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,6
passes_into_penalty_area,2
progressive_passes,11
carry_progressive_distance,163
assisted_shots,3
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,19
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
