position,FW
minutes,1539.0
passes_completed,366.0
passes,512.0
dribbles_completed,44.0
dribbles,90.0
passes_completed_short,214.0
passes_short,248.0
passes_completed_medium,108.0
passes_medium,152.0
passes_completed_long,29.0
passes_long,67.0
passes_total_distance,5480.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,137.0
passes_switches,19.0
crosses,29.0
corner_kicks,11.0
passes_intercepted,12.0
passes_blocked,37.0
dispossessed,45.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,47.0
shots_on_target,18.0
sca,45.0
gca,4.0
xg,3.6000000000000005
crosses_into_penalty_area,2.0
passes_into_final_third,13.0
passes_into_penalty_area,8.0
progressive_passes,25.0
carry_progressive_distance,2981.0
assisted_shots,19.0
fouled,35.0
pens_won,0.0
tackles,31.0
interceptions,13.0
blocks,26.0
tackles_won,13.0
dribble_tackles,7.0
dribbles_vs,21.0
pressures,321.0
pressure_regains,90.0
clearances,11.0
errors,0.0
aerials_won,33.0
aerials_lost,51.0
ball_recoveries,95.0
pens_conceded,0.0
fouls,41.0
cards_yellow_red,0.0
