position,AM
minutes,90
passes_completed,33
passes,38
dribbles_completed,0
dribbles,0
passes_completed_short,14
passes_short,14
passes_completed_medium,15
passes_medium,17
passes_completed_long,4
passes_long,7
passes_total_distance,601
passes_free_kicks,1
through_balls,0
passes_pressure,15
passes_switches,2
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,2
progressive_passes,5
carry_progressive_distance,100
assisted_shots,2
fouled,2
pens_won,0
tackles,2
interceptions,2
blocks,1
tackles_won,2
dribble_tackles,2
dribbles_vs,2
pressures,17
pressure_regains,6
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
