position,WB
minutes,1670.0
passes_completed,588.0
passes,902.0
dribbles_completed,25.0
dribbles,32.0
passes_completed_short,258.0
passes_short,315.0
passes_completed_medium,236.0
passes_medium,348.0
passes_completed_long,84.0
passes_long,202.0
passes_total_distance,10954.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,124.0
passes_switches,27.0
crosses,53.0
corner_kicks,24.0
passes_intercepted,12.0
passes_blocked,38.0
dispossessed,17.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,33.0
gca,5.0
xg,0.2
crosses_into_penalty_area,11.0
passes_into_final_third,37.0
passes_into_penalty_area,18.0
progressive_passes,68.0
carry_progressive_distance,1761.0
assisted_shots,21.0
fouled,22.0
pens_won,0.0
tackles,57.0
interceptions,31.0
blocks,41.0
tackles_won,23.0
dribble_tackles,29.0
dribbles_vs,54.0
pressures,259.0
pressure_regains,72.0
clearances,72.0
errors,0.0
aerials_won,49.0
aerials_lost,32.0
ball_recoveries,174.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
