position,RM
minutes,534.0
passes_completed,256.0
passes,319.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,134.0
passes_short,155.0
passes_completed_medium,97.0
passes_medium,119.0
passes_completed_long,21.0
passes_long,36.0
passes_total_distance,4184.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,46.0
passes_switches,9.0
crosses,19.0
corner_kicks,1.0
passes_intercepted,11.0
passes_blocked,11.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,1.0
shots_total,12.0
shots_on_target,4.0
sca,19.0
gca,0.0
xg,2.3000000000000003
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,5.0
progressive_passes,20.0
carry_progressive_distance,903.0
assisted_shots,6.0
fouled,7.0
pens_won,0.0
tackles,7.0
interceptions,1.0
blocks,10.0
tackles_won,6.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,98.0
pressure_regains,24.0
clearances,9.0
errors,0.0
aerials_won,5.0
aerials_lost,4.0
ball_recoveries,58.0
pens_conceded,1.0
fouls,12.0
cards_yellow_red,0.0
