position,LW
minutes,252.0
passes_completed,67.0
passes,113.0
dribbles_completed,10.0
dribbles,15.0
passes_completed_short,33.0
passes_short,39.0
passes_completed_medium,27.0
passes_medium,42.0
passes_completed_long,6.0
passes_long,25.0
passes_total_distance,1159.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,23.0
passes_switches,5.0
crosses,8.0
corner_kicks,1.0
passes_intercepted,3.0
passes_blocked,7.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,375.0
assisted_shots,1.0
fouled,7.0
pens_won,0.0
tackles,9.0
interceptions,2.0
blocks,7.0
tackles_won,5.0
dribble_tackles,3.0
dribbles_vs,10.0
pressures,70.0
pressure_regains,15.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
