position,RM
minutes,430.0
passes_completed,184.0
passes,242.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,79.0
passes_short,97.0
passes_completed_medium,91.0
passes_medium,107.0
passes_completed_long,12.0
passes_long,27.0
passes_total_distance,3194.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,63.0
passes_switches,7.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,9.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,7.0
gca,1.0
xg,0.4
crosses_into_penalty_area,4.0
passes_into_final_third,13.0
passes_into_penalty_area,5.0
progressive_passes,19.0
carry_progressive_distance,807.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,7.0
interceptions,3.0
blocks,7.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,5.0
pressures,62.0
pressure_regains,15.0
clearances,9.0
errors,0.0
aerials_won,6.0
aerials_lost,2.0
ball_recoveries,38.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
