position,DM
minutes,1041.0
passes_completed,308.0
passes,375.0
dribbles_completed,8.0
dribbles,14.0
passes_completed_short,152.0
passes_short,175.0
passes_completed_medium,113.0
passes_medium,133.0
passes_completed_long,27.0
passes_long,40.0
passes_total_distance,4952.0
passes_free_kicks,10.0
through_balls,0.0
passes_pressure,62.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,9.0
dispossessed,11.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,15.0
gca,1.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,20.0
passes_into_penalty_area,0.0
progressive_passes,24.0
carry_progressive_distance,677.0
assisted_shots,7.0
fouled,15.0
pens_won,0.0
tackles,56.0
interceptions,11.0
blocks,40.0
tackles_won,36.0
dribble_tackles,8.0
dribbles_vs,35.0
pressures,380.0
pressure_regains,110.0
clearances,23.0
errors,0.0
aerials_won,14.0
aerials_lost,4.0
ball_recoveries,140.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
