position,WB
minutes,264.0
passes_completed,65.0
passes,86.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,43.0
passes_short,47.0
passes_completed_medium,17.0
passes_medium,23.0
passes_completed_long,5.0
passes_long,11.0
passes_total_distance,981.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,15.0
passes_switches,2.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,5.0
carry_progressive_distance,329.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,7.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,38.0
pressure_regains,6.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
