position,WB
minutes,373.0
passes_completed,126.0
passes,161.0
dribbles_completed,5.0
dribbles,16.0
passes_completed_short,59.0
passes_short,71.0
passes_completed_medium,56.0
passes_medium,65.0
passes_completed_long,9.0
passes_long,20.0
passes_total_distance,2082.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,0.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,8.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,10.0
gca,2.0
xg,0.1
crosses_into_penalty_area,3.0
passes_into_final_third,5.0
passes_into_penalty_area,9.0
progressive_passes,14.0
carry_progressive_distance,379.0
assisted_shots,7.0
fouled,3.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,5.0
tackles_won,7.0
dribble_tackles,6.0
dribbles_vs,11.0
pressures,65.0
pressure_regains,16.0
clearances,8.0
errors,0.0
aerials_won,5.0
aerials_lost,4.0
ball_recoveries,33.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
