position,LM
minutes,90
passes_completed,31
passes,43
dribbles_completed,1
dribbles,1
passes_completed_short,11
passes_short,15
passes_completed_medium,17
passes_medium,23
passes_completed_long,3
passes_long,5
passes_total_distance,637
passes_free_kicks,2
through_balls,0
passes_pressure,2
passes_switches,1
crosses,1
corner_kicks,2
passes_intercepted,2
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,4
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,3
progressive_passes,5
carry_progressive_distance,98
assisted_shots,1
fouled,2
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,17
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,18
pens_conceded,0
fouls,2
cards_yellow_red,0
