position,WB
minutes,1310.0
passes_completed,419.0
passes,592.0
dribbles_completed,8.0
dribbles,15.0
passes_completed_short,184.0
passes_short,214.0
passes_completed_medium,189.0
passes_medium,263.0
passes_completed_long,41.0
passes_long,96.0
passes_total_distance,7395.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,74.0
passes_switches,11.0
crosses,40.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,22.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,27.0
gca,1.0
xg,0.1
crosses_into_penalty_area,14.0
passes_into_final_third,27.0
passes_into_penalty_area,19.0
progressive_passes,44.0
carry_progressive_distance,845.0
assisted_shots,21.0
fouled,10.0
pens_won,0.0
tackles,11.0
interceptions,6.0
blocks,25.0
tackles_won,6.0
dribble_tackles,6.0
dribbles_vs,16.0
pressures,139.0
pressure_regains,45.0
clearances,33.0
errors,0.0
aerials_won,7.0
aerials_lost,6.0
ball_recoveries,110.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
