position,CM
minutes,2665.0
passes_completed,1236.0
passes,1511.0
dribbles_completed,56.0
dribbles,94.0
passes_completed_short,624.0
passes_short,719.0
passes_completed_medium,471.0
passes_medium,550.0
passes_completed_long,120.0
passes_long,190.0
passes_total_distance,20814.0
passes_free_kicks,12.0
through_balls,4.0
passes_pressure,265.0
passes_switches,27.0
crosses,54.0
corner_kicks,9.0
passes_intercepted,22.0
passes_blocked,50.0
dispossessed,43.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,9.0
sca,79.0
gca,9.0
xg,1.0999999999999999
crosses_into_penalty_area,8.0
passes_into_final_third,116.0
passes_into_penalty_area,46.0
progressive_passes,142.0
carry_progressive_distance,4827.0
assisted_shots,35.0
fouled,27.0
pens_won,0.0
tackles,93.0
interceptions,32.0
blocks,63.0
tackles_won,54.0
dribble_tackles,31.0
dribbles_vs,81.0
pressures,624.0
pressure_regains,178.0
clearances,22.0
errors,1.0
aerials_won,21.0
aerials_lost,38.0
ball_recoveries,276.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
