position,CB
minutes,3259.0
passes_completed,1483.0
passes,1672.0
dribbles_completed,22.0
dribbles,26.0
passes_completed_short,386.0
passes_short,420.0
passes_completed_medium,810.0
passes_medium,857.0
passes_completed_long,278.0
passes_long,373.0
passes_total_distance,32609.0
passes_free_kicks,78.0
through_balls,0.0
passes_pressure,185.0
passes_switches,59.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,16.0
dispossessed,8.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,4.0
sca,13.0
gca,1.0
xg,1.2
crosses_into_penalty_area,0.0
passes_into_final_third,75.0
passes_into_penalty_area,4.0
progressive_passes,72.0
carry_progressive_distance,3349.0
assisted_shots,4.0
fouled,30.0
pens_won,0.0
tackles,60.0
interceptions,51.0
blocks,57.0
tackles_won,32.0
dribble_tackles,13.0
dribbles_vs,24.0
pressures,305.0
pressure_regains,100.0
clearances,160.0
errors,1.0
aerials_won,77.0
aerials_lost,46.0
ball_recoveries,375.0
pens_conceded,2.0
fouls,44.0
cards_yellow_red,0.0
