position,RM
minutes,90
passes_completed,27
passes,46
dribbles_completed,0
dribbles,1
passes_completed_short,16
passes_short,16
passes_completed_medium,8
passes_medium,13
passes_completed_long,3
passes_long,14
passes_total_distance,437
passes_free_kicks,0
through_balls,0
passes_pressure,9
passes_switches,2
crosses,1
corner_kicks,7
passes_intercepted,0
passes_blocked,3
dispossessed,1
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,5
gca,1
xg,0.4
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,73
assisted_shots,2
fouled,0
pens_won,0
tackles,3
interceptions,2
blocks,4
tackles_won,3
dribble_tackles,0
dribbles_vs,1
pressures,14
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,4
ball_recoveries,13
pens_conceded,0
fouls,2
cards_yellow_red,0
