position,CM
minutes,262.0
passes_completed,188.0
passes,213.0
dribbles_completed,5.0
dribbles,9.0
passes_completed_short,65.0
passes_short,73.0
passes_completed_medium,99.0
passes_medium,110.0
passes_completed_long,22.0
passes_long,28.0
passes_total_distance,3527.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,37.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,13.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,18.0
passes_into_penalty_area,3.0
progressive_passes,21.0
carry_progressive_distance,579.0
assisted_shots,7.0
fouled,6.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,4.0
tackles_won,9.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,80.0
pressure_regains,27.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
