position,FW
minutes,149.0
passes_completed,50.0
passes,61.0
dribbles_completed,1.0
dribbles,5.0
passes_completed_short,23.0
passes_short,28.0
passes_completed_medium,25.0
passes_medium,30.0
passes_completed_long,2.0
passes_long,3.0
passes_total_distance,816.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,4.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,5.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,7.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,4.0
progressive_passes,6.0
carry_progressive_distance,269.0
assisted_shots,4.0
fouled,4.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,4.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,37.0
pressure_regains,11.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
