position,WB
minutes,242.0
passes_completed,70.0
passes,99.0
dribbles_completed,4.0
dribbles,7.0
passes_completed_short,39.0
passes_short,45.0
passes_completed_medium,23.0
passes_medium,31.0
passes_completed_long,8.0
passes_long,18.0
passes_total_distance,1157.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,16.0
passes_switches,6.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,6.0
dispossessed,5.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,4.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,4.0
passes_into_penalty_area,2.0
progressive_passes,1.0
carry_progressive_distance,237.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,10.0
interceptions,0.0
blocks,2.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,58.0
pressure_regains,21.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
