position,FW
minutes,41
passes_completed,11
passes,17
dribbles_completed,2
dribbles,3
passes_completed_short,4
passes_short,5
passes_completed_medium,4
passes_medium,7
passes_completed_long,2
passes_long,3
passes_total_distance,234
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,0
crosses,1
corner_kicks,1
passes_intercepted,0
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,2
gca,1
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,111
assisted_shots,0
fouled,3
pens_won,1
tackles,1
interceptions,0
blocks,1
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,13
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
