position,RW
minutes,161.0
passes_completed,100.0
passes,121.0
dribbles_completed,11.0
dribbles,16.0
passes_completed_short,43.0
passes_short,47.0
passes_completed_medium,44.0
passes_medium,50.0
passes_completed_long,11.0
passes_long,21.0
passes_total_distance,1762.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,20.0
passes_switches,4.0
crosses,4.0
corner_kicks,1.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,1.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,8.0
gca,1.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,5.0
progressive_passes,11.0
carry_progressive_distance,588.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,8.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,69.0
pressure_regains,26.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
