position,RB
minutes,856.0
passes_completed,398.0
passes,497.0
dribbles_completed,6.0
dribbles,9.0
passes_completed_short,186.0
passes_short,215.0
passes_completed_medium,182.0
passes_medium,222.0
passes_completed_long,22.0
passes_long,46.0
passes_total_distance,6507.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,67.0
passes_switches,2.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,8.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,6.0
gca,1.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,19.0
passes_into_penalty_area,2.0
progressive_passes,33.0
carry_progressive_distance,973.0
assisted_shots,3.0
fouled,10.0
pens_won,0.0
tackles,18.0
interceptions,6.0
blocks,19.0
tackles_won,12.0
dribble_tackles,8.0
dribbles_vs,19.0
pressures,126.0
pressure_regains,39.0
clearances,30.0
errors,1.0
aerials_won,14.0
aerials_lost,12.0
ball_recoveries,103.0
pens_conceded,1.0
fouls,6.0
cards_yellow_red,0.0
