position,RB
minutes,1390.0
passes_completed,795.0
passes,1009.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,354.0
passes_short,402.0
passes_completed_medium,355.0
passes_medium,438.0
passes_completed_long,76.0
passes_long,143.0
passes_total_distance,14154.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,126.0
passes_switches,16.0
crosses,52.0
corner_kicks,0.0
passes_intercepted,14.0
passes_blocked,29.0
dispossessed,7.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,34.0
gca,5.0
xg,0.8
crosses_into_penalty_area,14.0
passes_into_final_third,60.0
passes_into_penalty_area,19.0
progressive_passes,64.0
carry_progressive_distance,2011.0
assisted_shots,14.0
fouled,10.0
pens_won,0.0
tackles,60.0
interceptions,18.0
blocks,35.0
tackles_won,36.0
dribble_tackles,20.0
dribbles_vs,49.0
pressures,292.0
pressure_regains,92.0
clearances,41.0
errors,0.0
aerials_won,5.0
aerials_lost,7.0
ball_recoveries,187.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
