position,WB
minutes,90
passes_completed,84
passes,95
dribbles_completed,2
dribbles,2
passes_completed_short,42
passes_short,44
passes_completed_medium,32
passes_medium,38
passes_completed_long,10
passes_long,12
passes_total_distance,1496
passes_free_kicks,1
through_balls,0
passes_pressure,11
passes_switches,3
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,9
passes_into_penalty_area,0
progressive_passes,9
carry_progressive_distance,146
assisted_shots,0
fouled,3
pens_won,0
tackles,2
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,9
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
