position,RM
minutes,279.0
passes_completed,131.0
passes,163.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,53.0
passes_short,64.0
passes_completed_medium,71.0
passes_medium,87.0
passes_completed_long,6.0
passes_long,9.0
passes_total_distance,2270.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,55.0
passes_switches,2.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,2.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,2.0
sca,6.0
gca,2.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,4.0
progressive_passes,19.0
carry_progressive_distance,461.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,11.0
interceptions,2.0
blocks,6.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,50.0
pressure_regains,15.0
clearances,5.0
errors,0.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,29.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
