position,DM
minutes,2488.0
passes_completed,1404.0
passes,1756.0
dribbles_completed,29.0
dribbles,33.0
passes_completed_short,408.0
passes_short,455.0
passes_completed_medium,674.0
passes_medium,767.0
passes_completed_long,310.0
passes_long,500.0
passes_total_distance,31543.0
passes_free_kicks,148.0
through_balls,4.0
passes_pressure,308.0
passes_switches,110.0
crosses,46.0
corner_kicks,97.0
passes_intercepted,20.0
passes_blocked,25.0
dispossessed,30.0
goals,3.0
assists,3.0
pens_made,0.0
pens_att,1.0
shots_total,50.0
shots_on_target,14.0
sca,73.0
gca,5.0
xg,3.100000000000001
crosses_into_penalty_area,2.0
passes_into_final_third,131.0
passes_into_penalty_area,24.0
progressive_passes,115.0
carry_progressive_distance,2289.0
assisted_shots,45.0
fouled,63.0
pens_won,0.0
tackles,69.0
interceptions,40.0
blocks,51.0
tackles_won,45.0
dribble_tackles,25.0
dribbles_vs,75.0
pressures,484.0
pressure_regains,140.0
clearances,24.0
errors,0.0
aerials_won,18.0
aerials_lost,10.0
ball_recoveries,331.0
pens_conceded,1.0
fouls,25.0
cards_yellow_red,0.0
